id;name;kingdom_id;rarity;mana;spell_type;type1;type2;color1;color2;color3
6790;Король Кроводрев;3015;Мифический;23;Воин;Элементаль; Фея;зеленый; желтый; коричневый
6976;Фавн;3003;Мифический;24;Разрушитель;Дикий народец; Зверь;зеленый; желтый; коричневый
7393;Ктарраск;3082;Мифический;30;Ассасин;Босс;;зеленый; желтый; коричневый
7248;Топазарт;3024;Мифический;28;Маг;Дракон; Босс;зеленый; желтый; коричневый
7058;Астральная мать;3028;Мифический;24;Маг;Божество; Кентавр;зеленый; желтый; пурпурный
6555;Арахнид-ткач;3029;Мифический;20;Чародей;Эльф; Монстр;зеленый; желтый; пурпурный
6961;Кецальма;3023;Мифический;26;Маг;Божество; Стрикс;зеленый; желтый; пурпурный
7405;Бирюзовый Император;3030;Мифический;24;Маг;Божество; Эльф;зеленый; желтый; пурпурный
7201;Лео;3005;Мифический;21;Защитник;Ракша; Зверь;зеленый; желтый; пурпурный
7492;Аматиэль;3014;Мифический;24;Маг;Божество; Мистик;зеленый; желтый; пурпурный
7608;Ала ад-Дин;3025;Мифический;24;Маг;Элементаль; Мистик;зеленый; желтый; пурпурный
6365;Королева Аврора;3009;Мифический;24;Поддержка;Божество; Зверь;зеленый; желтый; пурпурный
6139;Ведун;3027;Редкий;9;Генератор;Бык; Мистик;зеленый; коричневый;
6047;Черное чудовище;3004;Редчайший;12;Поддержка;Зверь;;зеленый; коричневый;
6382;Падальщик;3004;Редкий;10;Разрушитель;Монстр;;зеленый; коричневый;
6241;Сильванимора;3015;Легендарный;17;Маг;Дракон;;зеленый; коричневый;
6416;Прорицательница;3030;Редчайший;13;Генератор;Божество; Эльф;зеленый; коричневый;
6981;Носороготавр;3059;Редчайший;13;Генератор;Бык; Дикий народец;зеленый; коричневый;
6802;Сатир-охотник;3003;Редчайший;12;Генератор;Дикий народец;;зеленый; коричневый;
6468;Гном-охотник;3012;Редчайший;11;Разрушитель;Гном;;зеленый; коричневый;
7389;Принц Базальт;3080;Эпический;12;Разрушитель;Элементаль;;зеленый; коричневый;
6735;Арахнотавр;3029;Редкий;10;Разрушитель;Эльф; Монстр;зеленый; коричневый;
7427;Огротавр;3028;Редчайший;12;Разрушитель;Великан; Кентавр;зеленый; коричневый;
6362;Тотемный страж;3008;Редкий;11;Поддержка;Оборотень; Конструкт;зеленый; коричневый;
7326;Белтейн;3003;Легендарный;16;Генератор;Дикий народец;;зеленый; коричневый;
6904;Лорд Беланор;3015;Эпический;13;Разрушитель;Эльф; Зверь;зеленый; коричневый;
7384;Гончая-оборотень;3068;Эпический;12;Разрушитель;Зверь;;зеленый; коричневый;
7217;Каменный мефит;3082;Редкий;9;Чародей;Демон; Конструкт;зеленый; коричневый;
6076;Король гоблинов;3004;Легендарный;14;Воевода;Гоблин;;зеленый; коричневый;
6528;Ива;3009;Легендарный;15;Маг;Элементаль; Зверь;зеленый; коричневый;
7403;Лесной гремлин;3002;Редкий;11;Генератор;Фея;;зеленый; коричневый;
7348;Падший сатир;3003;Редчайший;12;Поддержка;Нежить; Дикий народец;зеленый; коричневый;
6026;Совомедведь;3015;Редкий;10;Разрушитель;Зверь; Монстр;зеленый; коричневый;
6356;Пустынный тролль;3024;Эпический;12;Генератор;Элементаль; Великан;зеленый; коричневый;
6243;Первобытный охотник;3027;Редкий;9;Ассасин;Оборотень;;зеленый; коричневый;
6392;Дикий урск;3010;Редчайший;11;Разрушитель;Урск;;зеленый; коричневый;
7204;Окаменевший голем;3082;Редкий;11;Поддержка;Конструкт;;зеленый; коричневый;
7045;Спящая-с-землей;3015;Редчайший;13;Поддержка;Элементаль; Фея;зеленый; коричневый;
7380;Окаменевший энт;3082;Редчайший;11;Защитник;Элементаль; Конструкт;зеленый; коричневый;
7609;Крэг-Мау;3024;Легендарный;17;Ассасин;Элементаль; Монстр;зеленый; коричневый;
6001;Костерог;3000;Редкий;10;Разрушитель;Элементаль; Зверь;зеленый; коричневый;
6203;Королева-нага;3016;Редчайший;12;Генератор;Нага;;зеленый; коричневый;
7459;Земляной великан;3013;Редчайший;12;Разрушитель;Элементаль; Великан;зеленый; коричневый;
6280;Убивень;3005;Редчайший;11;Разрушитель;Дикий народец;;зеленый; коричневый;
6710;Драугр;3066;Редкий;14;Генератор;Нежить; Эльф;зеленый; коричневый;
